S.No.,District Name,Janpad / Block Name,Panchayat Name,Work Start Fin Year,Work Status,Work Code,Work Name,Work Type,Sanction Wages (Rs),Sanction Material (Rs),Total Sanction (Rs),Booked Current FY Wages (Rs),Booked Current FY Material (Rs),Paid Current FY Wages (Rs),Paid Current FY Material (Rs),Booked Since Inception Wages (Rs),Booked Since Inception Material (Rs),Paid Since Inception Wages (Rs),Paid Since Inception Material (Rs),Total Mandays,Mandays Generated Current FY
9637,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/22012035516411,JGSA 2025 KHET TALAB NIRMAN KARY A JAY PRAKASH SINGH/ VIJAY SINGH KE KHET MAI,Khet Talab,59885.599999999999,31648.54,91534,0,0,0,0,0,0,0,0,0,0
9638,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/22012035608717,एक बगिया माँ के नाम राजकुमारी सिंह स्नेहा आजीविका स्व सहायता समूह ग्राम नादो,Ek Bagiya,122542.05,159289.66,282015,0,0,0,0,0,0,0,0,0,0
9639,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/22012035614947,एक बगिया मा के नाम हितग्राही अंजना सिंह स्नेहा आजीविका स्व सहायता समूह नादो ग्राम पंचायत नादो,Ek Bagiya,121802.99,159452.22,281438,0,0,0,0,0,0,0,0,0,0
9640,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/22012035614953,एक बगिया मा के नाम हितग्राही गिरिजा सिंह स्नेहा आजीविका स्व सहायता समूह नादो ग्राम पंचायत नादो,Ek Bagiya,121802.99,159452.22,281438,0,0,0,0,0,0,0,0,0,0
9641,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/22012035655304,एक बगिया मॉ के नाम हितग्राही रेखा द्विवेदी मॉ शारदा स्व सहायता समूह ग्राम नादों ग्राम पंचायत नादों,Ek Bagiya,55297.77,79702.09,135000,0,0,0,0,0,0,0,0,0,0
9642,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4641192,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066722,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9643,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4641195,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067287,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9644,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4720569,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132065168,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9645,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4721615,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132108565,PMAY-G,21870,0,21870,0,0,0,0,0,0,0,0,0,0
9646,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4786783,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066025,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9647,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4786866,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107317,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9648,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4859681,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107166,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9649,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4871460,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132106186,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9650,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/IF/IAY/4871740,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068159,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9651,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5151930,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132062755,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9652,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5158323,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067682,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9653,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5174325,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067456,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9654,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5177092,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068547,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9655,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5190289,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066496,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9656,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5190489,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132060808,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9657,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5191851,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068115,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9658,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5195730,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067174,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9659,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5228785,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132108825,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9660,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5230368,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066275,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9661,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5238520,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132062931,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9662,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5242098,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068814,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9663,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441202,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132061793,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9664,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441204,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132063927,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9665,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441205,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132064596,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9666,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441208,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067402,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9667,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441209,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068247,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9668,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441210,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068402,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9669,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441211,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068689,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9670,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5441259,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068866,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9671,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5443177,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132059124,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9672,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5443179,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132106344,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9673,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5443180,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132106925,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9674,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5443181,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107790,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9675,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5443182,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107941,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9676,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5445204,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132108746,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9677,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5447784,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107418,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9678,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5448348,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067637,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9679,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5448349,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067842,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9680,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5449570,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132065577,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9681,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5449610,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132060503,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9682,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5449702,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132062911,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9683,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5449945,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066857,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9684,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5474259,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068592,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9685,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5477752,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132060316,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9686,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5522461,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107697,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9687,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5523479,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067499,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9688,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5619848,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132064215,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9689,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5619871,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132069000,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9690,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5693769,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132066909,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9691,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5693860,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132067720,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9692,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5696450,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132064060,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9693,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5716747,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132068013,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9694,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5736595,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132065676,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9695,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5740531,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132107112,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9696,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5800051,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132063321,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9697,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5800092,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132108141,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9698,SATNA,RAMNAGAR,NADO,2025-2026,Ongoing,1712007020/IF/IAY/5800649,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP132106257,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9699,SATNA,RAMNAGAR,NADO,2024-2025,Ongoing,1712007020/LD/22012034473174,CHARAGAH VIKASH GAOUSHALA NIRMAN GRAM NADO,Chara Gaah,459062.8,291861.69,751211,0,0,0,0,0,0,0,0,0,0
9700,SATNA,RAMNAGAR,NADO,2023-2024,Ongoing,1712007020/RS/22012035126295,सार्वजनिक शौचालय बन्हौरी टोला नादो,CSC,54000,0,357000,0,0,0,0,0,0,0,0,0,0
9701,SATNA,RAMNAGAR,NARAYANPUR,2023-2024,Ongoing,1712007037/DP/22012034595417,Vasudha bandan amrit vatika vriksharopan karya Narayanpur,Plantation,27924.66,27922.74,55847,0,0,0,0,0,0,0,0,0,0
9702,SATNA,RAMNAGAR,NARAYANPUR,2024-2025,Ongoing,1712007037/DP/22012034624997,VRIKSHAROPAN KARYA ANGANWADI MAJHGAWAN GP NARAYANPUR,Plantation,24748.61,21664.61,46413,0,0,0,0,0,0,0,0,0,0
9703,SATNA,RAMNAGAR,NARAYANPUR,2024-2025,Ongoing,1712007037/DP/22012034625006,VRIKSHAROPAN KARYA ANGANWADI KAHARAN BASTI NARAYANPUR,Plantation,24748.61,21664.61,46413,0,0,0,0,0,0,0,0,0,0
9704,SATNA,RAMNAGAR,NARAYANPUR,2025-2026,Ongoing,1712007037/IF/22012035539811,JGSA 2025 khet talab nirman kary Shobhnath Saket gp narayanpur,Khet Talab,52842.99,27989.98,80833,0,0,0,0,0,0,0,0,0,0
9705,SATNA,RAMNAGAR,NARAYANPUR,2025-2026,Ongoing,1712007037/IF/22012035616533,एक बगिया माँ के नाम हितग्राही शांति साकेत लक्ष्मी सहायता समूह मझगवां ग्राम पंचायत नारायपुर,Ek Bagiya,60598.62,75473.789999999994,136254,0,0,0,0,0,0,0,0,0,0
9706,SATNA,RAMNAGAR,NAUGAON,2020-2021,Ongoing,1712007061/AV/22012034533656,Gaushala Nirman Gram Khomraha GP Naugaon,Gaushala,422557.44,3381891.73,3804727,0,0,0,0,0,0,0,0,0,0
9707,SATNA,RAMNAGAR,NAUGAON,2021-2022,Ongoing,1712007061/AV/22012034552524,PAVER BLOCK NIRMAN PANCHYAT BHAWAN PARISAR NAUGAV N4,Pewar Block,57000,0,378000,0,0,0,0,0,0,0,0,0,0
9708,SATNA,RAMNAGAR,NAUGAON,2022-2023,Ongoing,1712007061/DP/22012034570834,C N G madhyamik Shala Parishad naugwan number 4,Plantation,219763.37,208744.58,428797,0,0,0,0,0,0,0,0,0,0
9709,SATNA,RAMNAGAR,NAUGAON,2021-2022,Ongoing,1712007061/IF/IAY/2824379,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP5163964,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9710,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/3273345,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP5196558,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9711,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/3512809,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP2086447,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9712,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/3513301,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP1722062,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9713,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4207165,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149899686,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9714,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4207166,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149899715,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9715,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4646969,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142754701,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9716,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4650412,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP144599621,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9717,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4661326,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149547518,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9718,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4662652,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149956415,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9719,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4665488,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149899673,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9720,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4665697,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150595587,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9721,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4666057,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150253491,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9722,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4666796,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151426055,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9723,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4667936,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151467657,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9724,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4791143,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP144151244,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9725,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4792680,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP144601635,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9726,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4792920,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146167905,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9727,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4792944,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146184198,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9728,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4794040,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142592560,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9729,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4799036,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142890948,PMAY-G,21870,0,21870,0,0,0,0,0,0,0,0,0,0
9730,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4800867,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149899771,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9731,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4800922,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149921742,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9732,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4803576,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146191808,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9733,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4850226,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146194761,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9734,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4859210,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149921758,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9735,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4860450,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149515848,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9736,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4872502,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142592712,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9737,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4978740,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142739494,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9738,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/4978741,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP142745444,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9739,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/5104710,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149540381,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9740,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/5108448,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151424230,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9741,SATNA,RAMNAGAR,NAUGAON,2024-2025,Ongoing,1712007061/IF/IAY/5108452,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151425194,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9742,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5520144,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149547495,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9743,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523621,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151418874,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9744,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523623,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151421550,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9745,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523626,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151423898,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9746,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523628,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151426131,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9747,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523630,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151426234,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
9748,SATNA,RAMNAGAR,NAUGAON,2025-2026,Ongoing,1712007061/IF/IAY/5523772,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151426462,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
